Feature,Importance
LIF,0.00044399312136450195
drugB_ECFP4_810,0.0004431738105092829
drugA_ECFP4_233,0.0004429300303548503
drugA_ECFP4_436,0.0004426045950041789
drugA_ECFP4_423,0.0004425873507541691
drugB_ECFP4_684,0.0004420638902502794
drugA_ECFP4_435,0.0004414538754979697
ROCK2,0.0004401996036491347
drugA_ECFP4_252,0.00043964851120616556
drugB_ECFP4_172,0.0004383154718938952
drugB_ECFP4_787,0.00043830046581906786
drugA_ECFP4_485,0.000438042213816779
drugA_ECFP4_10,0.0004370127240438326
drugB_ECFP4_43,0.00043542802182297064
drugB_ECFP4_683,0.0004337430612682242
drugB_ECFP4_759,0.0004336024358266503
drugA_ECFP4_407,0.00043350001389200606
drugB_ECFP4_437,0.0004321473072238084
drugA_ECFP4_985,0.00043176928673386504
RAC1,0.0004316321700658019
SLK,0.0004313810414168833
NTRK1,0.0004302965423081943
drugA_ECFP4_181,0.0004302728259951184
drugB_ECFP4_664,0.0004301460535109376
PDGFA,0.0004300687490148051
drugA_ECFP4_314,0.00043001915871668743
ZEB1,0.0004293909885063743
drugA_ECFP4_609,0.0004289160476207715
drugB_ECFP4_491,0.00042887496204594984
drugB_ECFP4_16,0.0004284514051415151
drugA_ECFP4_676,0.0004277922726445832
drugA_ECFP4_4,0.0004274609888111594
drugB_ECFP4_760,0.00042716348177829477
drugA_ECFP4_751,0.0004261638673295383
HIF1A,0.00042522931921771374
drugA_ECFP4_642,0.0004242570606365244
MYB,0.00042329700769117294
THRB,0.0004232558472302006
drugB_ECFP4_707,0.0004229885044407327
drugB_ECFP4_321,0.00042255868285430415
TXNRD1,0.00042190585801089213
drugB_ECFP4_587,0.00042049193014302526
drugB_ECFP4_277,0.0004204739111131035
drugA_ECFP4_459,0.0004204167039082634
drugA_ECFP4_35,0.0004201347945069364
drugB_ECFP4_167,0.00041983486377581797
drugB_ECFP4_723,0.00041929597059192305
drugB_ECFP4_368,0.0004192082300775505
drugB_ECFP4_581,0.00041830437385968544
drugA_ECFP4_810,0.0004180244132152901
drugB_ECFP4_840,0.00041787732658907565
drugB_ECFP4_643,0.00041715258264621486
drugA_ECFP4_835,0.00041683399554439873
IGFBP1,0.0004165986795007293
drugA_ECFP4_134,0.00041656348732503244
drugA_ECFP4_106,0.0004164268667680498
drugB_ECFP4_955,0.0004152490363853774
drugA_ECFP4_381,0.00041462644734429667
drugB_ECFP4_407,0.0004143506026113446
drugB_ECFP4_73,0.0004135981400792509
drugB_ECFP4_650,0.0004135151696213504
drugA_ECFP4_72,0.0004134467449865932
TGM2,0.0004130596259007739
DYNC2H1,0.0004115389811004566
drugB_ECFP4_956,0.0004109211981912338
EMP1,0.00041040438397112585
drugA_ECFP4_166,0.00040939421233860096
drugB_ECFP4_72,0.0004092750427680798
drugB_ECFP4_676,0.00040925373368883955
drugA_ECFP4_694,0.00040925353270834016
P2RY2,0.00040735024565502335
drugA_ECFP4_24,0.00040727334494247746
drugA_ECFP4_605,0.0004070081002507293
drugB_ECFP4_566,0.0004069804797049926
drugB_ECFP4_204,0.0004069088532432964
drugA_ECFP4_344,0.0004065200382512839
drugA_ECFP4_981,0.0004054333933284142
drugA_ECFP4_506,0.000405291914139652
FGD4,0.00040436560229822405
RUNX1,0.00040415368898758463
drugB_ECFP4_608,0.0004041504554264699
drugB_ECFP4_652,0.00040401482500478786
HDAC11,0.0004033024577544998
drugA_ECFP4_264,0.00040305078781654357
drugA_ECFP4_141,0.000402455408713052
ACSS2,0.00040242028903118913
IDH2,0.0004016906225993025
drugB_ECFP4_693,0.00040160308108199143
DCBLD1,0.0004012611608566888
drugA_ECFP4_42,0.00040044460728449446
drugA_ECFP4_740,0.0003999220075297136
NOTCH1,0.000399834967829738
drugA_ECFP4_52,0.00039937827365737073
drugA_ECFP4_1017,0.00039899326940388786
ADA,0.0003974784688738224
SLC16A5,0.000397257820229687
EML4,0.0003971278236748224
H2AFX,0.00039686855450850805
DDR1,0.00039638400766395747
PSMF1,0.00039634828029820515
BLK,0.00039623035627553167
drugA_ECFP4_51,0.0003952964823014154
drugB_ECFP4_371,0.00039466455408432814
EPHA4,0.000394140292279301
drugA_ECFP4_320,0.0003932420031243859
VHL,0.0003928666837637448
LYN,0.00039258457980526534
drugA_ECFP4_359,0.0003922776539182317
CACNB1,0.00039153272112121335
IRAK4,0.0003908773086882786
drugB_ECFP4_995,0.0003903246838859823
BCL2,0.00038953913818251746
drugA_ECFP4_244,0.00038952766064663194
CTNNB1,0.0003895201257946725
ABCG2,0.0003890995671942569
MTRR,0.0003887873579343844
CAPN1,0.0003887581172601084
SYK,0.0003887325194559214
drugA_ECFP4_899,0.00038813391458600305
drugB_ECFP4_174,0.0003879977433785991
drugA_ECFP4_198,0.0003879737162674847
drugB_ECFP4_322,0.0003876737673266378
drugB_ECFP4_881,0.00038767177996120675
SLC16A3,0.00038754560898067843
drugB_ECFP4_213,0.0003874724175326404
PACSIN2,0.00038698337771019085
drugA_ECFP4_347,0.00038609206477736055
drugA_ECFP4_828,0.00038564875078259494
TCF7L2,0.00038543832110578285
drugB_ECFP4_455,0.00038542813494956573
drugA_ECFP4_623,0.00038489020195214314
drugB_ECFP4_1002,0.0003848529885458638
PSMC3IP,0.0003845953687574896
drugB_ECFP4_480,0.00038382224062154875
CSNK1D,0.0003832969711880353
DSE,0.00038278520804152293
PNPLA3,0.00038265666127668824
UBE2I,0.00038246737480454796
PKN2,0.0003823461133813832
drugB_ECFP4_478,0.0003811626220328415
PPARG,0.00038097438227369237
drugA_ECFP4_57,0.0003809290577957659
PSMB10,0.00038078964950249777
drugB_ECFP4_659,0.0003806708907380045
VEGFA,0.0003805272956027347
SLC29A1,0.0003803770399888835
drugB_ECFP4_742,0.0003787659659331165
CACNA1C,0.00037828994148252147
drugA_ECFP4_639,0.0003780930874968973
drugB_ECFP4_417,0.0003776338076481002
drugB_ECFP4_726,0.0003776124048205383
DUSP1,0.00037755910318030005
CAMK2D,0.0003771924913855441
drugB_ECFP4_210,0.0003769173349837074
drugA_ECFP4_75,0.0003768475194651916
MUTYH,0.0003765985182992539
STAT5B,0.00037625120276878416
CBR1,0.00037608596324007214
drugB_ECFP4_576,0.0003756935922220339
drugB_ECFP4_344,0.00037559772616845027
CYP1B1,0.0003742673867969877
drugA_ECFP4_558,0.00037412850350185847
drugB_ECFP4_704,0.00037404355718711704
PPP1R13L,0.0003739867330314083
CDK6,0.00037393892913100665
PDK1,0.00037371079045128166
FGR,0.00037367717275216787
PLAUR,0.00037316043194507783
DCK,0.0003722361640996975
drugA_ECFP4_239,0.00037182099238234977
PDF,0.00037176500275655933
TYRO3,0.0003715742955460666
ACTR2,0.0003710913190960226
RB1,0.00037093944797474723
drugA_ECFP4_559,0.00037090242350539877
ABI1,0.000370459900358247
drugA_ECFP4_174,0.0003704380691206691
drugB_ECFP4_132,0.00037036873290295435
TUBB3,0.0003702578411508179
FOXO1,0.0003699009161933202
MAP3K10,0.0003696952330929191
MCL1,0.00036947574863531733
TET2,0.0003694576645496275
TAOK1,0.00036932752417878043
drugB_ECFP4_853,0.0003692802041740252
drugB_ECFP4_753,0.00036892601951381705
ENO2,0.00036882212254017184
MUC16,0.0003685939069660078
PPP1R18,0.0003682807797177238
RXRA,0.00036812088480296635
HMOX1,0.0003676643902198223
SRC,0.00036729130473783924
drugA_ECFP4_258,0.0003666376488841968
drugA_ECFP4_949,0.00036659532751605995
GNAQ,0.0003660881787581998
drugB_ECFP4_761,0.0003660533495944139
ITGB2,0.00036594303595508784
drugB_ECFP4_685,0.0003657772429441984
AKT2,0.00036566862594630394
TRPV1,0.0003656336895052877
HIST3H2A,0.0003655343166187742
PLAT,0.0003653389107217132
drugB_ECFP4_602,0.0003653151878768132
drugB_ECFP4_82,0.00036530362713092915
PIM1,0.00036520224598224273
MEGF11,0.00036504754942176824
ETV6,0.00036503419747570666
drugA_ECFP4_80,0.0003650176323764726
drugA_ECFP4_683,0.00036462589463995846
drugA_ECFP4_272,0.000364439633031088
drugA_ECFP4_729,0.0003642904975979617
PARD3B,0.0003638540002245982
drugB_ECFP4_831,0.00036379328747976407
MAP4K4,0.0003637691662804656
drugB_ECFP4_694,0.0003636682777762666
drugA_ECFP4_915,0.00036361676271360666
IL6R,0.00036348870598441223
NFE2L2,0.00036319890567109326
HDAC1,0.00036300592636939754
drugB_ECFP4_75,0.0003628053037122135
ABCC2,0.0003625871086912358
drugA_ECFP4_387,0.0003625830161755508
drugB_ECFP4_319,0.00036250137086870244
DOCK8,0.0003623252039826507
AKT3,0.0003622737947719525
drugB_ECFP4_502,0.00036203724444572603
SLCO1A2,0.0003618551109036522
drugA_ECFP4_746,0.0003612793612995398
NTSR1,0.00036121623038569634
ATP2A3,0.0003607070851386275
drugB_ECFP4_482,0.00036067904046260986
drugB_ECFP4_498,0.0003605032602648675
FASN,0.000360093585082966
ATOX1,0.0003600175063017383
drugB_ECFP4_35,0.00036000732092653765
WHSC1,0.00035973343464708855
TGFB1,0.00035964641352672987
drugB_ECFP4_885,0.0003595547264532381
drugA_ECFP4_293,0.00035934968912247617
TUBB1,0.00035923566744491624
drugA_ECFP4_963,0.0003590557899739042
drugB_ECFP4_264,0.0003589437953109314
WT1,0.00035890559856509535
AXL,0.00035860896719596997
FPGS,0.00035816056810251875
SHH,0.0003578775841789114
SLC31A1,0.0003578535455696131
ESRRA,0.0003576907054074788
drugA_ECFP4_916,0.00035742976436404367
PYGL,0.0003571537273996243
TERC,0.0003569049436772162
SLC16A7,0.0003566591092654655
TUB,0.00035643892873399037
XRCC5,0.0003564076808734813
drugB_ECFP4_971,0.0003561943115861404
PGP,0.000355953326434032
GGH,0.00035588528174937607
drugB_ECFP4_499,0.0003556516172618802
CAMK2G,0.00035564616165583655
EGFR,0.0003551228144113733
MAPK8,0.00035473231583885357
drugA_ECFP4_681,0.000354535482597312
GBA,0.0003544413441608495
GDF15,0.00035442797937284133
ALCAM,0.00035424837112135943
drugA_ECFP4_581,0.00035416751664249475
drugB_ECFP4_975,0.0003541093552687816
GCLC,0.0003540231856925805
CACNA1H,0.00035390585579572005
ANPEP,0.000353790079057808
FTO,0.00035350004121683515
CRKL,0.000353495735249109
CUL4A,0.0003534624810498053
drugA_ECFP4_836,0.00035336896139586435
CYP1A1,0.00035321898713551843
drugA_ECFP4_170,0.0003532157282994261
ERCC6,0.0003530913540994676
PSMD8,0.0003529371085113372
drugA_ECFP4_620,0.00035278994000523993
PTGS1,0.000352714481098575
KCNQ5,0.0003522500560338629
ACTB,0.00035212679967121523
drugA_ECFP4_582,0.00035208511265577054
SMARCA4,0.00035201349467012916
MINK1,0.00035184587352353485
KCNH2,0.0003517371099647386
CSF1R,0.0003515579699877885
EPHB2,0.0003513584433767856
APAF1,0.0003512892149397929
ENOSF1,0.0003511240066266619
NFKB1,0.00035047760117133794
TAB2,0.00035033693073616915
CSMD1,0.00035001249685055215
DDIT3,0.0003499179621507975
JAK3,0.00034985247630571324
DFFB,0.00034951063066243285
drugA_ECFP4_858,0.0003493233573967618
ARID5B,0.00034916023599580807
MTHFR,0.0003491461094346281
ITPA,0.0003491017019502435
drugB_ECFP4_938,0.00034909692979400965
drugB_ECFP4_609,0.0003490532039393051
RAD52,0.00034904172264013476
FUS,0.00034900272521722677
drugB_ECFP4_804,0.0003489815796090202
drugB_ECFP4_28,0.0003488125374260764
drugB_ECFP4_258,0.0003486160881987996
NFE2,0.00034825108876552894
SLC46A1,0.0003479990274821007
drugA_ECFP4_411,0.00034793179190541304
drugA_ECFP4_108,0.00034766624991023454
drugA_ECFP4_627,0.0003475354648460161
ABL2,0.0003474177116645163
drugA_ECFP4_79,0.00034735998535362713
drugA_ECFP4_500,0.00034728095370438613
JAK2,0.00034706709840419853
JAK1,0.00034667325793001397
POLE3,0.00034657658703777665
CD3EAP,0.0003465597943940473
PDCD4,0.0003464336116230462
drugB_ECFP4_1013,0.0003461415399587123
drugA_ECFP4_15,0.00034544101237004866
PTGER4,0.00034507483338480025
drugB_ECFP4_748,0.0003448541856071375
drugB_ECFP4_746,0.0003448251512894498
drugB_ECFP4_864,0.0003448052206580076
drugB_ECFP4_33,0.00034458998468579364
CDK2,0.000344338155675136
CDKN2D,0.00034407640261868716
JUN,0.0003440747230538994
PIM3,0.0003440270420455047
PPARD,0.0003439489726629661
GGT1,0.0003439103793055654
ZAK,0.0003436749618560169
TPMT,0.00034362099086849293
drugB_ECFP4_934,0.000343438248294634
TUBB4A,0.00034328268321705616
EPHB4,0.00034325562002491714
LCAT,0.0003431267913285087
BAX,0.0003430980773926537
RARA,0.0003430361635017514
YWHAG,0.0003429183075938387
CACNA1B,0.000342661767604024
ALK,0.0003425474293992024
drugB_ECFP4_162,0.00034227822729892345
DDR2,0.0003421651371430614
drugA_ECFP4_768,0.00034212625338539925
drugB_ECFP4_669,0.0003420832685865072
KCNA2,0.0003419205789843241
HDAC7,0.00034187224727562235
SLIT1,0.00034186838494988
SLFN11,0.00034182013666985626
drugB_ECFP4_259,0.0003417574869724346
SIK1,0.00034154127238241144
ASXL1,0.0003412716359239304
MLLT3,0.00034114196060715523
APC,0.00034102335738985076
PTPRM,0.00034068592539706
DTYMK,0.00034051067143324763
drugB_ECFP4_245,0.0003404733471045803
ATAT1,0.0003402819543690847
P4HB,0.0003402128983864627
ABCC4,0.00033992809527934624
TUBB8,0.0003397061289242198
CSK,0.00033952089222161885
drugB_ECFP4_799,0.0003395044883830288
GSTM1,0.00033938262691905074
PRKAA1,0.0003393572496194524
drugA_ECFP4_1,0.00033895333299833465
STAT1,0.0003388972926638023
MYCN,0.00033889539122044225
IRS1,0.00033879259825112364
drugB_ECFP4_658,0.0003387497606892798
IMPDH1,0.00033871533100905606
ATF2,0.000338554973137117
drugB_ECFP4_784,0.00033845842568385273
drugB_ECFP4_670,0.00033836841315538254
drugA_ECFP4_63,0.0003382154494833113
drugB_ECFP4_253,0.00033747722120253007
ESR2,0.0003371780284271041
MGAT4A,0.00033696456476797385
drugA_ECFP4_527,0.0003368952786285159
drugB_ECFP4_189,0.0003368466104028784
drugA_ECFP4_275,0.00033666138118397645
drugB_ECFP4_911,0.0003360454302840872
CIC,0.00033603575760492773
MITF,0.00033579078000719944
drugA_ECFP4_942,0.0003357740784191651
SH2B3,0.00033553789905838434
RARRES1,0.00033550049334045727
CSNK2A3,0.0003347425367814206
FANCA,0.0003345925275421197
PLCL1,0.00033446114298095784
GNMT,0.00033444833109349517
RPL13,0.00033441031317103115
drugB_ECFP4_486,0.00033440032536652143
TUBA4A,0.00033422923845102766
NCOA3,0.0003341157412697562
SLC19A1,0.00033400947382982793
IDH1,0.00033399368399784636
MAPK1,0.00033376504065448144
SMO,0.0003336475062770675
PSMB9,0.0003334013086221216
drugB_ECFP4_324,0.0003332671363233479
IL11,0.00033323565777199126
MAPK9,0.000332620746826455
TNFAIP3,0.000332511179187337
FKBP1A,0.0003320579635891202
drugA_ECFP4_552,0.00033183846827472064
BLM,0.0003315275555346396
FAS,0.0003314318828702919
drugB_ECFP4_462,0.00033126503924612037
MPL,0.00033114338984931597
KMT2C,0.00033114094137982924
NUP50,0.00033090876386880386
drugB_ECFP4_519,0.00033082441399935126
drugA_ECFP4_774,0.0003307509294353189
TOP2B,0.00033064618648627643
PKD2,0.00033047140842245036
CACNA2D4,0.0003303288797738658
LIMK1,0.00033010503122072796
APBB1,0.0003299793896824054
drugB_ECFP4_265,0.00032984619264519327
drugA_ECFP4_748,0.00032926196083191676
TNK2,0.0003292216004728054
drugA_ECFP4_154,0.0003290756827189955
ABCC1,0.00032907032092163924
PLA2G4A,0.00032906209870416076
MYD88,0.00032887928801857315
PLA2G1B,0.0003288680951394344
drugA_ECFP4_146,0.00032866365729409945
KCNQ2,0.00032865080311066043
GAS6,0.00032863150655126455
drugB_ECFP4_906,0.0003283240945830352
TLE3,0.00032802726697656195
HRAS,0.00032759564546032546
NQO2,0.0003275400489766598
ABCG1,0.00032749807393310694
PRKD2,0.0003271796407276844
drugB_ECFP4_771,0.0003270579416966652
ATP2A2,0.00032682068741540294
MAP2,0.0003268006244641767
NFKBIB,0.0003267617426203725
PTEN,0.00032651956396534875
LIG3,0.00032651261876877287
drugA_ECFP4_263,0.00032646656557911645
GALNT18,0.0003264303107255099
drugA_ECFP4_677,0.0003262758533063372
IGF2,0.0003262714545921716
COL18A1,0.0003262169111561514
drugA_ECFP4_226,0.00032612703128209503
drugB_ECFP4_509,0.00032610254065417664
ABL1,0.0003259845613334927
drugB_ECFP4_801,0.00032590619828560066
POLE4,0.00032587929938231484
TEC,0.00032558398367334493
drugA_ECFP4_587,0.0003253106090395749
drugA_ECFP4_804,0.0003252210340940201
drugB_ECFP4_400,0.00032514557748163255
PNP,0.0003248768529781262
TUBB6,0.00032433352223312263
CDKN1A,0.00032368567268613346
MAPK14,0.00032354391130301724
XDH,0.0003234797539180877
drugB_ECFP4_834,0.00032323481153093993
PAX8,0.00032310482596960565
ETS2,0.00032288419387819226
drugB_ECFP4_310,0.0003227620338541779
PSMC4,0.0003226794846892905
SLC2A5,0.00032266422747216433
PDGFRB,0.00032244202933788497
G6PD,0.00032229396246872524
EPHB6,0.00032207827450247614
drugB_ECFP4_919,0.0003217746309853093
drugB_ECFP4_97,0.0003214106576598664
XRCC1,0.0003210445171447739
drugB_ECFP4_440,0.00032102721254280057
drugB_ECFP4_527,0.000320890283001265
SLC7A5,0.00032087321716420096
GDA,0.0003207979081421008
INSR,0.0003205248717183855
CYP2E1,0.00032048285918843456
CCNK,0.00032023023646281413
BRSK1,0.0003202194442090448
GNA13,0.0003202070205365817
NFKBIA,0.0003201647465744698
AKT1,0.00031983743186465196
PSMB6,0.0003197478849556033
drugA_ECFP4_73,0.00031973565557928533
PDGFB,0.00031960352677684595
GSR,0.0003195812919601923
drugB_ECFP4_740,0.0003195280088010012
POR,0.000319444081286554
DYRK3,0.00031943924782682224
MYO9B,0.00031895571473587953
FNTB,0.0003188291202117497
HMGB1,0.000318786623573257
drugA_ECFP4_833,0.000318647546957967
CBFB,0.0003186442169978776
PSMD11,0.000318459373152287
FGFR4,0.00031833617820940346
ABCC6,0.00031825875412532336
S100A4,0.0003182552680779002
MDM2,0.0003181411517868675
RAPGEF3,0.0003181068326617566
TOP2A,0.0003180247962230021
HCP5,0.0003179494397188181
RHEB,0.00031779774508929385
REV3L,0.00031773833753193846
GPER1,0.0003176365707705028
FGFR3,0.0003175480556906181
BRD4,0.0003175013297836316
RPTOR,0.0003174900941966139
GALNT14,0.0003174074147388513
SHMT1,0.0003174006982407752
drugA_ECFP4_48,0.0003167617719355356
CES2,0.00031675325088272477
FEN1,0.00031674305854131527
drugA_ECFP4_289,0.00031669712244897783
CBLB,0.00031643638140048256
MAOA,0.0003163758551758742
GCLM,0.00031598353192417044
TRIB2,0.0003158327098581369
drugB_ECFP4_811,0.0003157898472933875
drugB_ECFP4_627,0.0003156215943721191
drugA_ECFP4_97,0.000315606554023189
HDAC4,0.0003154490189537109
STAG3,0.00031530455436216796
MBNL1,0.0003152212526439551
GLP1R,0.00031518223413020736
GATA3,0.00031508282480450096
BRCA2,0.00031498345323588016
drugA_ECFP4_321,0.0003149732383619905
POLK,0.00031487076023596963
PLAU,0.00031486946427692686
RBL2,0.0003148285455651751
drugB_ECFP4_363,0.00031473924468836025
CA12,0.0003146620720250003
drugA_ECFP4_782,0.00031445982507857095
NR4A3,0.0003144038722553516
RACGAP1,0.0003143391304519369
MAP3K5,0.0003142338426804958
HTT,0.0003142129123926608
drugB_ECFP4_1019,0.0003140427173628404
UMPS,0.00031393791063880045
HDAC2,0.00031392367921283156
HIPK4,0.00031363137132355554
drugB_ECFP4_734,0.0003134767696292808
GGPS1,0.0003133745257857631
drugA_ECFP4_670,0.0003130579027902175
MAP2K1,0.0003129937251415822
NALCN,0.00031286098506096784
EPHB3,0.00031282770169493345
PTK6,0.0003127343882767711
CDH1,0.00031270749380044103
CP,0.00031267003609732253
SLC5A1,0.0003126467135589057
FXN,0.00031260376203725985
OPLAH,0.0003125587092922946
NAT1,0.00031230464400470493
PTPRB,0.0003122718582880144
drugB_ECFP4_294,0.00031218715580844857
drugB_ECFP4_185,0.00031199634416961955
PSMD9,0.00031182465868520256
MAD1L1,0.0003117795761444561
BCOR,0.00031169306808732325
PIK3CA,0.0003115252589717952
CCNE1,0.0003114832151672348
PRKD3,0.00031133106554749075
BIRC5,0.0003111533151960398
TAGLN,0.00031084827164183946
CDH17,0.00031080845010255856
CHN2,0.00031077261341011167
drugB_ECFP4_857,0.00031075273759338266
drugA_ECFP4_992,0.0003104786937295547
RARG,0.00031029226130343667
VWF,0.0003102860852951381
ARSA,0.00031022894158136324
drugA_ECFP4_781,0.000310219446466825
DNMT3A,0.0003100557330691522
FES,0.00030998563419882316
FGF2,0.0003099608170690702
DKK1,0.00030968584810203356
drugB_ECFP4_63,0.00030950800774421744
drugB_ECFP4_763,0.0003093867320960354
ERCC1,0.00030922499871050615
IL1RN,0.000309160769840815
EPHA5,0.00030893510671769673
RARB,0.0003087972527269822
MPG,0.00030878944025084307
drugA_ECFP4_446,0.00030877736428048516
HEXB,0.00030872792899661657
drugA_ECFP4_534,0.0003085873169136281
PREP,0.0003085733823745795
PDGFC,0.0003085138447061603
drugB_ECFP4_395,0.0003082761466239855
GATA2,0.0003081652836727327
EIF4EBP1,0.0003081108340496538
drugA_ECFP4_603,0.00030790693724443933
MAPK3,0.0003078617939768749
EPHA6,0.00030783324171396143
drugB_ECFP4_503,0.00030770874604607736
ARID1A,0.00030767541724954897
TP53,0.00030762145095050383
MDM4,0.0003076046581214641
IKBKE,0.00030740505200718124
MDH2,0.00030721834507668196
PML,0.0003072143400764648
PSMA4,0.0003071945729755831
drugB_ECFP4_252,0.0003071635917359423
STMN1,0.00030714949725102567
drugA_ECFP4_408,0.00030693554622466987
ERCC4,0.0003068385016533952
drugA_ECFP4_438,0.0003066839045170718
PTCH1,0.0003066716376254217
CASP9,0.0003065746630757071
STAT3,0.0003065122818304214
MAPT,0.00030650357685563256
NF1,0.00030641104843896245
drugA_ECFP4_971,0.0003061152049246751
CYP2D6,0.0003060548305828973
RPSA,0.0003059968695241367
NRAS,0.00030563515228882186
DROSHA,0.0003055899032041692
RNF8,0.0003054139533153942
NFKB2,0.0003052290847281868
RRM2B,0.00030520555689127427
XPC,0.00030510616401642276
XYLT2,0.0003048400253680543
TOP1MT,0.0003046177739774862
ATAD5,0.0003046069165497097
RARS,0.00030449006905497434
FANCC,0.0003042212037172156
RPS6KB1,0.0003040956553566326
PSMB3,0.00030402672717726604
ACYP2,0.0003036714692581693
drugB_ECFP4_17,0.0003035677033913833
drugA_ECFP4_276,0.00030355199067211107
ACP5,0.0003034476670198326
CMPK1,0.000303302985607876
HLA-E,0.00030311680219984917
drugB_ECFP4_979,0.0003030386307977089
NCOA1,0.00030302348959961446
drugA_ECFP4_102,0.0003029986921470115
CACNB3,0.00030286638886696727
MT1H,0.0003027553248096064
HLA-B,0.0003027177202938246
TFPI,0.0003024968051109623
PPP2R5D,0.0003024528305084438
ATIC,0.000302414840421125
TYMP,0.00030218222608331495
drugA_ECFP4_998,0.000302120009503721
TUBA3D,0.0003020667101290726
GSTP1,0.0003020130062138536
PSMB1,0.00030200638664114185
drugA_ECFP4_593,0.0003018341598164667
FLCN,0.00030179024561188686
TP73,0.0003016111427418773
TOP1,0.00030159580076228053
GLS,0.0003014596175921687
drugB_ECFP4_220,0.0003014337432865992
SOX10,0.00030136892850024803
FDPS,0.0003013277876509182
drugA_ECFP4_466,0.0003010551092166593
COMT,0.0003009096912379937
FOXP3,0.00030082709056113914
PSME4,0.0003003195250738835
drugB_ECFP4_867,0.0003003002007913425
MAP4K5,0.0003002950486995449
LTK,0.0003001442261169987
KMT2A,0.0003000228104119996
KCNQ4,0.00029998627718165027
drugA_ECFP4_322,0.000299903674058396
KAT2A,0.0002998450425458608
PSMC3,0.0002995524337127825
BRAF,0.00029953085260204333
drugB_ECFP4_886,0.00029943812773973336
FLT1,0.00029942113165500896
HDAC10,0.0002992854259828126
EPHX1,0.00029926568125862005
CTSD,0.00029924336130511325
MKNK2,0.0002992327928651223
drugA_ECFP4_491,0.0002992256699690164
IGFBP3,0.0002991949672686425
drugB_ECFP4_326,0.0002989839126224786
MUC2,0.000298950503840765
POLI,0.0002989110895503964
LRRK2,0.00029882846019192754
PSMC6,0.0002986291740037991
drugB_ECFP4_78,0.0002986177296298481
HLA-C,0.00029856802245018904
NRG1,0.00029854855120356536
FANCD2,0.0002985240902913157
drugB_ECFP4_747,0.00029847482260267084
BARD1,0.0002981792149403836
drugB_ECFP4_146,0.0002980757257607678
KRAS,0.0002980011042454592
drugA_ECFP4_983,0.00029764198228095885
HSP90AA1,0.00029753818164103123
drugB_ECFP4_845,0.00029745186662392313
CACNB2,0.00029741808083452893
drugA_ECFP4_189,0.00029739193648977607
CASP7,0.0002973070264156777
F2R,0.0002972506490084214
HDAC3,0.00029721722681974247
ALDH3A1,0.0002971826775056209
STAT6,0.0002971184123969191
PSMB2,0.00029711219388863587
drugA_ECFP4_92,0.00029671749159980736
BCR,0.0002965170119069644
drugB_ECFP4_441,0.0002964738851684183
drugB_ECFP4_776,0.0002963635417873227
drugB_ECFP4_874,0.00029630208689503367
ERCC2,0.0002962552816790169
FYN,0.00029623432051150057
MKI67,0.00029613352239747415
drugB_ECFP4_285,0.00029599700214499354
PDGFRA,0.00029589667340047343
RGS5,0.00029587213988241655
ATM,0.0002957762778838177
TNFSF13B,0.0002956584619343113
F12,0.00029562939011875555
drugB_ECFP4_268,0.00029545521446037174
GFER,0.00029536857803792325
drugB_ECFP4_709,0.00029528767380642904
PPCDC,0.00029526118201858787
TNFRSF1A,0.000295206116686475
drugB_ECFP4_254,0.00029514026647568564
EDN1,0.0002951350977942981
SMAD2,0.0002951189777063582
DIABLO,0.00029511737361211196
CBR3,0.0002950939657139386
drugB_ECFP4_41,0.00029484666789073613
drugB_ECFP4_121,0.00029469511797225906
PDPK1,0.00029460966743827087
POLD1,0.00029455973126290506
CA9,0.00029450471503961726
VAC14,0.0002943858975182782
RAF1,0.00029434660636678655
SPECC1L,0.0002943418717218945
MSH5,0.0002943054924402617
KDM5C,0.0002940788937787715
HSPA5,0.00029406578882533457
TUBB,0.0002939667149816305
drugA_ECFP4_664,0.000293781104380548
BTF3P11,0.000293634626221772
ACHE,0.0002936014378343002
CTH,0.00029347939599930456
KDM4A,0.0002934153634171643
TUBB4B,0.0002933614795045761
drugA_ECFP4_60,0.00029335909070730965
drugA_ECFP4_799,0.0002931923478180106
ADK,0.0002931000588818133
ABCC10,0.00029302155078288894
drugB_ECFP4_124,0.00029279694317425333
BTK,0.000292634110863652
drugB_ECFP4_278,0.0002926063977419798
PSMD3,0.00029253409001578747
drugA_ECFP4_229,0.00029253154984881075
TSPYL1,0.0002925266190874432
CA2,0.0002925229314773503
CRBN,0.0002924495855565833
GADD45A,0.0002924371519161351
NUDT15,0.0002923959347855637
drugA_ECFP4_544,0.0002923727781281503
NT5C2,0.0002923409985981119
MGEA5,0.0002922856800799601
TRIM5,0.00029210456077859024
POLH,0.0002920578295673273
POLE2,0.000292001901501369
MGMT,0.000291998588082628
drugB_ECFP4_766,0.00029199328345349954
drugB_ECFP4_339,0.00029198481085780095
TBL1XR1,0.0002919522604402142
EIF4E,0.00029183113697425864
CBL,0.0002917684173305524
SPG7,0.0002917006667284026
PIN1,0.0002916721275735855
MTR,0.0002915747619091694
PRDX4,0.00029138302567191754
IKBKB,0.0002911696339453197
PLA2G6,0.00029098027903847634
ATXN1L,0.0002909624164096233
BGLAP,0.00029094784545405687
POLA1,0.0002908076931902402
DDC,0.00029077955927959374
drugA_ECFP4_265,0.0002907403342427889
drugA_ECFP4_424,0.00029073041291749675
